Unnamed: 0,X,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez
4621,ENSMUSG00000112693.2,147.40371099800424,0.6703400638082,0.13767576154028635,8.305696932882471e-07,3.2022137320111252e-06,Gm5512,433224.0
4622,ENSMUSG00000037455.17,47.99592767342765,-2.232564891042395,0.49831416754320007,8.33723781856919e-07,3.2136786883519837e-06,Slc18b1,76306.0
4623,ENSMUSG00000022295.9,6929.489516875319,-0.35726512643792185,0.07310755800015983,8.351108263206985e-07,3.2178315861135413e-06,Atp6v1c1,66335.0
4624,ENSMUSG00000024769.8,186.6648893352487,0.5697667258316558,0.11662610024144382,8.351623963958809e-07,3.2178315861135413e-06,Cdc42bpg,240505.0
4625,ENSMUSG00000035093.17,5511.067338214556,0.3352066987342811,0.06824352479835705,8.419977693968686e-07,3.2434664345026187e-06,Secisbp2l,70354.0
4626,ENSMUSG00000043535.14,2172.441308457542,-0.46587151927279785,0.09517733308950711,8.432023352269984e-07,3.2474044108093825e-06,Setx,269254.0
4627,ENSMUSG00000008540.12,3487.5304161669246,0.4341758980236669,0.08821116334536752,8.441563824927508e-07,3.250376077478031e-06,Mgst1,56615.0
4628,ENSMUSG00000024350.7,480.98599888396257,0.5353415679801702,0.10963967302507838,8.507280873403014e-07,3.274972256710201e-06,Dnajc18,76594.0
4629,ENSMUSG00000022051.16,3969.7990827774265,0.33044095388183464,0.06751968682194877,8.544563439807445e-07,3.2886140039665034e-06,Bnip3l,12177.0
4630,ENSMUSG00000032494.13,10.845816999285722,5.063914494849151,1.1618931588756096,8.611965801565404e-07,3.3136670732225092e-06,Tdgf1,21667.0
4631,ENSMUSG00000026578.7,167.23259114174346,0.5556036350989684,0.113835986254543,8.613376861300763e-07,3.3136670732225092e-06,Ccdc181,74895.0
4632,ENSMUSG00000041491.9,155.49179932411283,-0.6309852413916575,0.12974521345092244,8.659642094507752e-07,3.3307466225334652e-06,Cep78,208518.0
4633,ENSMUSG00000043061.11,634.0517877347422,-0.48840468888080774,0.09987546020355975,8.66377406005723e-07,3.331616634016396e-06,Tmem18,211986.0
4634,ENSMUSG00000034248.8,820.8239464432121,0.5545280266550913,0.11385760398166218,8.927797809954603e-07,3.432404958613535e-06,Slc25a37,67712.0
4635,ENSMUSG00000025584.18,1108.3700868197068,-0.3794795102073971,0.07766110591888421,8.948976974795017e-07,3.439805259610529e-06,Pde8a,18584.0
4636,ENSMUSG00000029729.13,524.0099136146497,0.47274223229033213,0.09680624925008897,8.974412189530663e-07,3.4488379544581167e-06,Zkscan1,74570.0
4637,ENSMUSG00000015804.15,1010.739566907881,0.30761086688023154,0.06280746384633647,9.169577405164607e-07,3.523079384309093e-06,Med28,66999.0
4638,ENSMUSG00000026694.20,300.5230157548268,-0.8824434163042458,0.1840634986062026,9.206726677683334e-07,3.536084195587995e-06,Eef1aknmt,71449.0
4639,ENSMUSG00000029723.17,2362.098163362187,0.4060496446878873,0.08258129812799334,9.207394804295413e-07,3.536084195587995e-06,Tsc22d4,78829.0
4640,ENSMUSG00000020910.17,321.1277538373396,0.7247792997476173,0.15010236675382488,9.310542357738246e-07,3.5749272121867368e-06,Adprm,66358.0
4641,ENSMUSG00000035829.14,12.694192488680205,-2.2361271617223113,0.4993528434145133,9.36985396552238e-07,3.5969256248598736e-06,Ppp1r26,241289.0
4642,ENSMUSG00000030264.15,1150.4473691728358,0.3542814074711273,0.07245458979506073,9.400856436128148e-07,3.6080495102554734e-06,Thumpd3,14911.0
4643,ENSMUSG00000047180.9,2873.700354873199,0.4993423017714021,0.10238031991468968,9.412478554904729e-07,3.6117320252893097e-06,Neurl3,214854.0
4644,ENSMUSG00000025880.12,96.29188100806321,-1.451043858011767,0.3145952491089742,9.433121919419643e-07,3.6188738181821785e-06,Smad7,17131.0
4645,ENSMUSG00000036775.14,651.6992315833713,0.3597671126019971,0.0736653819028747,9.514952995344228e-07,3.6494812177621695e-06,Decr2,26378.0
4646,ENSMUSG00000020838.13,6.5297736731013725,5.644077169392757,1.4437116017710598,9.545606506476038e-07,3.660450398609064e-06,Slc6a4,15567.0
4647,ENSMUSG00000041625.16,126.01562815262676,-0.7093398444168831,0.14707492391966961,9.564030270343888e-07,3.666726130760635e-06,Ggact,223267.0
4648,ENSMUSG00000020623.12,56.47052657848897,-1.3859898444979348,0.29794774080653774,9.631153998855177e-07,3.6916660852754698e-06,Map2k6,26399.0
4649,ENSMUSG00000023051.12,980.1295673725936,0.5109365164023064,0.10508984235913717,9.663717676295703e-07,3.7033511318753334e-06,Tarbp2,21357.0
4650,ENSMUSG00000028706.15,222.4467343195109,0.8757523958597138,0.18288494703553793,9.72614312587071e-07,3.7264723856024207e-06,Nsun4,72181.0
4651,ENSMUSG00000021997.5,7.334095661239708,3.7056276587589916,0.8181669261916257,9.74061458830503e-07,3.731214566872552e-06,Lrrc63,70859.0
4652,ENSMUSG00000051234.7,1886.975123746528,-0.4033549091195922,0.08247434333945462,9.87251102380946e-07,3.7809255460057897e-06,Rnf7,19823.0
4653,ENSMUSG00000033249.11,66.49575386501324,-1.094728488028131,0.23103512415642202,9.940386409927357e-07,3.806101961729331e-06,Hsf4,26386.0
4654,ENSMUSG00000020377.16,72.08803348914515,-1.1737807273894836,0.2493747497731224,1.0032406841319002e-06,3.840510534700028e-06,Ltc4s,17001.0
4655,ENSMUSG00000023990.19,1236.1433640400498,-0.9514082825668994,0.19984054147949562,1.0084260927511214e-06,3.859531529206011e-06,Tfeb,21425.0
4656,ENSMUSG00000028549.18,60.91428613150638,-0.9947809995267105,0.20996353163761539,1.0122638902142698e-06,3.873387772349105e-06,Itgb3bp,67733.0
4657,ENSMUSG00000015937.16,2718.6894232840386,0.2853314769906927,0.05849858611437571,1.0216516019199131e-06,3.908470032167742e-06,Macroh2a1,26914.0
4658,ENSMUSG00000079659.6,301.0745929613588,0.5348428067944438,0.1103346568847324,1.022518803526287e-06,3.910947832465507e-06,Tmem243,652925.0
4659,ENSMUSG00000016344.15,822.8190699427901,0.4326730942625749,0.08899216099149546,1.0233459512609763e-06,3.9132714032336456e-06,Ppdpf,66496.0
4660,ENSMUSG00000035949.16,1237.1450099658832,0.677260455752366,0.14042767320961266,1.0312287247489344e-06,3.942568875563738e-06,Fbxw2,30050.0
4661,ENSMUSG00000025949.17,2374.5851016505685,-0.30844073264567057,0.06331206455943071,1.0338062946322257e-06,3.951575401237446e-06,Pikfyve,18711.0
4662,ENSMUSG00000078923.11,3599.61829045861,0.3323514780831965,0.0673534543049861,1.0442492310139238e-06,3.990635842930945e-06,Ube2v1,66589.0
4663,ENSMUSG00000021606.9,807.1501290982189,0.3164580104746479,0.06498756454927901,1.0468315588263283e-06,3.999646376163385e-06,Ndufs6,407785.0
4664,ENSMUSG00000074656.13,3169.8977083391474,0.329026707157573,0.06755555780148373,1.055053557743983e-06,4.030196008740738e-06,Eif2s2,67204.0
4665,ENSMUSG00000038844.11,1347.1482552132077,-0.4248890701825383,0.08756196793041869,1.0730121564920459e-06,4.097917380506385e-06,Kif16b,16558.0
4666,ENSMUSG00000026594.15,269.5095373218212,0.8917865856776431,0.18732254114298533,1.079205768996872e-06,4.120687951231948e-06,Ralgps2,78255.0
4667,ENSMUSG00000032264.10,531.6557287920602,-0.40915501475385624,0.08438527929112093,1.1037158198937155e-06,4.213370697927241e-06,Zw10,26951.0
4668,ENSMUSG00000021366.9,1103.3264340646958,0.5680384655627667,0.1176610113171463,1.1137393102082072e-06,4.250723982576996e-06,Hivep1,110521.0
4669,ENSMUSG00000028412.18,1822.9026462685242,-0.37570763438171756,0.07746708864869416,1.1149113199130668e-06,4.25428573047145e-06,Slc44a1,100434.0
4670,ENSMUSG00000056537.12,2370.978442878291,0.306648382388608,0.06290556600644691,1.1265415858567206e-06,4.297744088570307e-06,Rlim,19820.0
4671,ENSMUSG00000028587.19,76.0763121321068,-3.049575509389384,0.7282977610931646,1.1272812470442029e-06,4.2996451931790876e-06,Orc1,18392.0
4672,ENSMUSG00000013663.8,3004.518487156464,0.42309636244314225,0.08733624144910673,1.1283019702614456e-06,4.3026172735826015e-06,Pten,19211.0
4673,ENSMUSG00000031232.18,3092.5123304877598,-0.26019296222916805,0.053575805344024965,1.1328111765523424e-06,4.318888063654298e-06,Magt1,67075.0
4674,ENSMUSG00000030138.9,1543.1627179252278,-0.24586038785647346,0.05059658840712972,1.1350372515794346e-06,4.326449224248867e-06,Bms1,213895.0
4675,ENSMUSG00000023927.16,27.482554234145205,-2.071347637279896,0.47292887669157213,1.1547349988744214e-06,4.400590104801432e-06,Satb1,20230.0
4676,ENSMUSG00000093726.2,9.821560878907508,-3.237161433393981,0.7250383883251897,1.161851017789812e-06,4.426761705077692e-06,,
4677,ENSMUSG00000046572.11,235.7771953928255,-0.6633638018892118,0.1382894894211663,1.1677948171840387e-06,4.448456801999323e-06,Zfp518b,100515.0
4678,ENSMUSG00000052085.8,5087.4637007212095,0.5469479068702086,0.11467268884245937,1.1994586277621474e-06,4.568096389955198e-06,Dock8,76088.0
4679,ENSMUSG00000095834.3,5.941415588521439,5.207035048421879,1.36321340395432,1.2273039705247645e-06,4.673145445366362e-06,,
4680,ENSMUSG00000029442.19,32.585579257874514,2.359122702669143,0.5364066777727527,1.2295694294784805e-06,4.6807711443565395e-06,Wdr66,269701.0
4681,ENSMUSG00000050860.7,465.6978315172251,-0.4460645745827714,0.0925630942190233,1.2404916545681355e-06,4.721341447935463e-06,Phospho1,237928.0
4682,ENSMUSG00000031391.19,57.415315504457475,-1.4690449224877895,0.321573881237382,1.2490303842107152e-06,4.752824717022235e-06,L1cam,16728.0
4683,ENSMUSG00000071653.10,490.0450710107804,0.4104896083064474,0.08503105305354118,1.249380994810632e-06,4.753143669345766e-06,1810009A15Rik,66276.0
4684,ENSMUSG00000073725.9,3157.73671646288,0.3974871918972989,0.08233122832167396,1.2602353261856597e-06,4.793414297891485e-06,Lmbrd1,68421.0
4685,ENSMUSG00000040462.14,6778.207910531323,0.3344307045585638,0.0692091400724795,1.2673306637520533e-06,4.8193731281550866e-06,Os9,216440.0
4686,ENSMUSG00000011154.18,16.600715623816534,-4.151359685944506,0.9286840926559132,1.269638481459339e-06,4.827118904327697e-06,Cfap161,75556.0
4687,ENSMUSG00000085385.8,200.39341925841845,-1.1891630658683952,0.2568510399805456,1.2699216011285735e-06,4.827165190037692e-06,,
4688,ENSMUSG00000021880.8,110.70077830680766,-1.9485368111231147,0.44258304699601,1.2727574586460434e-06,4.8369127310661075e-06,Rnase6,78416.0
4689,ENSMUSG00000062995.13,77.94465388761327,-1.6079099689169203,0.3543934031287626,1.2807445998277134e-06,4.866228575502355e-06,Ica1,15893.0
4690,ENSMUSG00000054387.14,1026.0632879062987,0.4470264055637134,0.09282461499561806,1.3063359652598756e-06,4.962405449268645e-06,Mdm4,17248.0
4691,ENSMUSG00000037742.15,110692.99783585701,-0.22427147965789762,0.04937774805873539,1.307353391735208e-06,4.965211687732779e-06,Eef1a1,13627.0
4692,ENSMUSG00000053411.17,168.0627499953881,-1.0017040942896376,0.2140282614324668,1.3081178697967956e-06,4.967056259228412e-06,Cbx7,52609.0
4693,ENSMUSG00000020253.16,702.2463701825138,0.4302080831089347,0.08935936435004611,1.3086968009423e-06,4.968195654291075e-06,Ppm1m,67905.0
4694,ENSMUSG00000022476.9,276.8972823112479,-0.8404681595707325,0.17778225100373388,1.313752060649834e-06,4.9863243955128764e-06,Polr3h,78929.0
4695,ENSMUSG00000032440.14,4260.08174397169,-0.40001492458865645,0.0830906157827862,1.3187031194956925e-06,5.004050005737009e-06,Tgfbr2,21813.0
4696,ENSMUSG00000009555.17,2246.3033532507084,-0.4942111514644092,0.10299351161633856,1.3381634616711456e-06,5.076814359696152e-06,Cdk9,107951.0
4697,ENSMUSG00000022043.20,4085.7536613060865,-0.20431774505705258,0.04221491913699407,1.3431156016762227e-06,5.0945172577099385e-06,Trim35,66854.0
4698,ENSMUSG00000083287.5,80.58805131185076,0.9636876963134828,0.2049204567761699,1.3492839086483025e-06,5.116824631008548e-06,,
4699,ENSMUSG00000029910.15,809.0063168701212,-2.2991250879610403,0.5253462102827319,1.3600057384449478e-06,5.1563869410800576e-06,Mad2l1,56150.0
4700,ENSMUSG00000058569.9,3699.9057721433683,0.22400315293149084,0.046435358169475756,1.3636327206514173e-06,5.169038415133117e-06,Tmed9,67511.0
4701,ENSMUSG00000028833.14,859.2788454527475,-0.41056225484531395,0.08548280377419257,1.3693578665728486e-06,5.189636194610056e-06,Ncdn,26562.0
4702,ENSMUSG00000058729.14,317.10934742991066,-0.6190084489428656,0.12926213538708778,1.3755336438355942e-06,5.21193266664716e-06,Lin9,72568.0
4703,ENSMUSG00000053293.10,905.0638230491963,-0.33131017217894954,0.06962665749612465,1.3922445806917965e-06,5.274129162152891e-06,Pom121,107939.0
4704,ENSMUSG00000078812.11,14145.2453225368,-0.29537495085518134,0.06135993429655073,1.3966066992855873e-06,5.288906970617593e-06,Eif5a,276770.0
4705,ENSMUSG00000115219.3,249.671229876101,0.4960303450795775,0.10356161730605772,1.3967392959562064e-06,5.288906970617593e-06,Eef1akmt4,110599566.0
4706,ENSMUSG00000028646.17,6317.123545854156,-0.1886425804689432,0.03915700849575973,1.400847765334041e-06,5.303336971353862e-06,Rragc,54170.0
4707,ENSMUSG00002075625.1,80.5771129343058,1.632380804054846,0.3607927981730165,1.418170678758712e-06,5.3677775255502895e-06,,
4708,ENSMUSG00000097277.8,32.180671247968625,1.2504843563638417,0.27132934005681525,1.4235603709075408e-06,5.387033043349351e-06,2900076A07Rik,100504421.0
4709,ENSMUSG00000041147.11,131.5501696995879,-1.3928593851089666,0.3061891225881571,1.4322338627062824e-06,5.418704289228101e-06,Brca2,12190.0
4710,ENSMUSG00000048920.9,869.8055496691524,-0.34656498995111923,0.0721804562420469,1.441143726577755e-06,5.4512561852885956e-06,Fkrp,243853.0
4711,ENSMUSG00000019715.15,568.667947853649,-0.8337515407552533,0.17679168579191826,1.449290667889336e-06,5.480909050969308e-06,Gle1,74412.0
4712,ENSMUSG00000059811.14,782.1942811857768,-0.3135115794525455,0.06519782133406807,1.452916909633697e-06,5.493456634557289e-06,Atl2,56298.0
4713,ENSMUSG00000016481.16,2412.050851746857,0.3439232870492369,0.07160483682227006,1.465815867320177e-06,5.541051451766662e-06,Cr1l,12946.0
4714,ENSMUSG00000044786.7,3329.2339935441432,0.3413974970474468,0.07095371083491397,1.4703353329579233e-06,5.556956786588536e-06,Zfp36,22695.0
4715,ENSMUSG00000031379.14,69.06815328153735,1.2317184246566908,0.2675543780486616,1.4883818838673383e-06,5.623968535096606e-06,Pir,69656.0
4716,ENSMUSG00000054893.16,47.75214025149733,-1.3021341201308272,0.2837489240840667,1.5009709326777417e-06,5.670334634560357e-06,Zfp667,384763.0
4717,ENSMUSG00000062421.14,1571.128957485439,0.46249834589502553,0.09654909945378332,1.5140718785479245e-06,5.71861449824249e-06,Arf2,11841.0
4718,ENSMUSG00000016319.4,7956.6859958450805,0.18174822263288062,0.03779390361497791,1.518510427202395e-06,5.734163156218285e-06,Slc25a5,11740.0
4719,ENSMUSG00000024966.10,3042.6406954967747,0.303965673302473,0.06329749560932715,1.527980314646376e-06,5.7687004207967435e-06,Stip1,20867.0
4720,ENSMUSG00000062007.14,7.245034915363914,3.5407421242355945,0.797830723518846,1.5308393377544642e-06,5.778269839286765e-06,Hsh2d,209488.0
4721,ENSMUSG00000035246.17,33.69063265978796,-2.1365354811977224,0.4880555756386811,1.5370741200919088e-06,5.799658095762201e-06,Pcyt1b,236899.0
4722,ENSMUSG00000095567.9,2884.106175667735,-0.2333232133772022,0.04867061906847895,1.5371567988431248e-06,5.799658095762201e-06,Noc2l,57741.0
4723,ENSMUSG00000039754.11,167.5823541783141,0.5657231381860618,0.11884649423066561,1.5425071699873295e-06,5.818612691190824e-06,Alkbh4,72041.0
4724,ENSMUSG00000019768.17,113.0839871856049,0.9663875040494979,0.20761630816751053,1.5603746658368461e-06,5.884766097914744e-06,Esr1,13982.0
4725,ENSMUSG00000104205.2,283.14210166253696,0.6293110592261971,0.13267117240793314,1.5653347942888957e-06,5.9011361586536945e-06,,
4726,ENSMUSG00000020738.17,3347.106981648504,0.1829343887047268,0.03811903908919891,1.5653777214749304e-06,5.9011361586536945e-06,Sumo2,170930.0
4727,ENSMUSG00000043257.16,226.86263960710153,0.732077922051904,0.1548501137416341,1.573594575083365e-06,5.9308569811054005e-06,Pigv,230801.0
4728,ENSMUSG00000022706.17,529.5462632636469,0.45662861731060983,0.0954321875600692,1.5832640796626836e-06,5.966039095446356e-06,Mrpl40,18100.0
4729,ENSMUSG00000031161.16,325.48362473586207,-0.8483390783106857,0.18104993216361076,1.5855429695961128e-06,5.9733629829402295e-06,Hdac6,15185.0
4730,ENSMUSG00000005566.15,2997.7923656610983,-0.5247772414820358,0.11025799401073137,1.586024050821801e-06,5.9739121542159e-06,Trim28,21849.0
4731,ENSMUSG00000003123.16,515.9614191274002,1.195820450982872,0.25980468614149327,1.5928947854517085e-06,5.998523250392653e-06,Lipe,16890.0
4732,ENSMUSG00000070847.14,12.472499219483561,2.189286731676036,0.4948690331321178,1.6045402230243748e-06,6.041100721344518e-06,Vmn2r30,22306.0
4733,ENSMUSG00000042857.4,87.21436154891515,0.8065338482705274,0.17126187262392567,1.6127121614777569e-06,6.0705852247808404e-06,Gm9776,328309.0
4734,ENSMUSG00000029376.9,112.40639724381629,-0.7349545792250444,0.15607174320031592,1.615272824801271e-06,6.07893972257276e-06,Mthfd2l,665563.0
4735,ENSMUSG00000020130.10,1919.3594183783239,-0.26368917991332225,0.05509121930963563,1.630890400801419e-06,6.13641887659516e-06,Tbc1d15,66687.0
4736,ENSMUSG00000052712.18,1454.3028249852418,0.44632218263731266,0.09363239496923237,1.6336913576640787e-06,6.145659887699161e-06,BC004004,80748.0
4737,ENSMUSG00000040511.15,741.1673620403673,0.7051341446429501,0.14934854529197136,1.6521521816481472e-06,6.213794230154822e-06,Pvr,52118.0
4738,ENSMUSG00000026585.14,641.8035463325996,-0.3492911477040126,0.07315531776653059,1.6596976528694055e-06,6.24085550517546e-06,Kifap3,16579.0
4739,ENSMUSG00000057411.10,903.4239586767949,0.42772250943566764,0.08974413954627186,1.6616979668749752e-06,6.247058657489883e-06,Antkmt,214917.0
4740,ENSMUSG00000053286.12,758.5504119307423,0.2820784934046387,0.059003732680731995,1.6662700238819479e-06,6.262925473730123e-06,Trmt1l,98685.0
4741,ENSMUSG00000047417.19,1006.865029935456,0.5202454397189141,0.10958198079012059,1.6706297869088898e-06,6.27798782610605e-06,Rexo1,66932.0
4742,ENSMUSG00000048865.17,6130.871784199371,0.23682100335873335,0.04952395887647994,1.6796280571344015e-06,6.3104709966061785e-06,Arhgap30,226652.0
4743,ENSMUSG00000018809.3,220.51765732870493,-0.5100748563976186,0.10738057164190001,1.7002802748915035e-06,6.386715871277046e-06,Smyd4,319822.0
4744,ENSMUSG00000040888.11,448.4774320231453,0.45582863549035973,0.09584463847617941,1.7044330321862157e-06,6.400965198446378e-06,Gfer,11692.0
4745,ENSMUSG00000022120.5,274.1055155676342,-1.0407007015492493,0.22353169818998347,1.7163766141399238e-06,6.444460644366045e-06,Obi1,72486.0
4746,ENSMUSG00000064363.1,16815.531247563777,-0.6753067995901658,0.1443125279807476,1.7315664840436781e-06,6.5001239948845695e-06,ND4,17719.0
4747,ENSMUSG00000043190.15,194.3529836579582,0.6145691027158359,0.13007991324554816,1.7392289398017208e-06,6.527512700970604e-06,Rfesd,218341.0
4748,ENSMUSG00000020024.8,696.9073879697204,0.5862980877151663,0.12464438629236747,1.74268245981538e-06,6.5390966099559416e-06,Cep83,77048.0
4749,ENSMUSG00000070287.4,12.16093939651329,-4.377143683175681,0.9744338108762465,1.754627035822438e-06,6.582530063215952e-06,Slc35g2,245020.0
4750,ENSMUSG00000003131.8,2806.886308786984,0.40519973568427575,0.08517079546993274,1.7590212342603732e-06,6.596770853892262e-06,Pafah1b2,18475.0
4751,ENSMUSG00000029326.14,576.1148421306596,-0.39936257027530936,0.0839640723006709,1.7591635791896125e-06,6.596770853892262e-06,Enoph1,67870.0
4752,ENSMUSG00000024309.16,891.864629528044,0.3483285726263535,0.07299166686541741,1.7726305632122184e-06,6.6458724987771215e-06,Pfdn6,14976.0
4753,ENSMUSG00000008730.18,2917.329977358789,-0.26997241449294,0.056645655963524555,1.7860966095054843e-06,6.694949967378436e-06,Hipk1,15257.0
4754,ENSMUSG00000019923.15,1655.4036286963085,0.24638861904909795,0.05166125277956811,1.791254645334699e-06,6.712871847135674e-06,Zwint,52696.0
4755,ENSMUSG00000040842.18,3312.4600547448977,0.4126297535011074,0.08686818061348064,1.8203116975538225e-06,6.820330852496088e-06,Szrd1,213491.0
4756,ENSMUSG00000050530.15,76.89929753576087,-1.1182278566168806,0.24336604719596522,1.844186226054001e-06,6.908330909036603e-06,Fam171a1,269233.0
4757,ENSMUSG00000046311.14,876.2722551755969,0.5839947044160877,0.12376034615679958,1.8738314678046198e-06,7.017906544125942e-06,Zfp62,22720.0
4758,ENSMUSG00000024013.16,890.3361482723939,0.6488040336477962,0.13782256635290607,1.879390838609614e-06,7.037248251506701e-06,Fgd2,26382.0
4759,ENSMUSG00000050627.14,1154.1960933098965,-0.6403261010794944,0.13607956634750462,1.8836366461067816e-06,7.05166431751175e-06,Gpd1l,333433.0
4760,ENSMUSG00000021065.17,743.953927795907,0.4993420614890591,0.10525423493684753,1.8882887497119578e-06,7.067595034636185e-06,Fut8,53618.0
4761,ENSMUSG00000062127.12,2600.1124741971466,-0.40205823455777956,0.08544496154405758,1.8899308623169795e-06,7.072255459575574e-06,Cttnbp2nl,80281.0
4762,ENSMUSG00000056305.5,903.1581819959637,0.36876016255168087,0.077671267979645,1.891860336635908e-06,7.077989029295535e-06,Usp39,28035.0
4763,ENSMUSG00000039156.20,719.4248953932413,0.647768656788639,0.13771546219590589,1.9063032790522454e-06,7.1305268149474705e-06,Stim2,116873.0
4764,ENSMUSG00000050195.9,7.043990239632051,4.144635402713765,0.9144907249140417,1.9096017997855576e-06,7.141365588786628e-06,Scd4,329065.0
4765,ENSMUSG00000044636.7,133.50016845481431,-0.6826148142645373,0.1454856879414716,1.9196986794126905e-06,7.177618399247953e-06,Csrnp2,207785.0
4766,ENSMUSG00000070730.12,928.7524947100725,0.7899695108338136,0.1690113629635789,1.920703841270638e-06,7.179869835517769e-06,Rmdn3,67809.0
4767,ENSMUSG00000091780.4,259.1434110990571,-0.44701015112202414,0.09444427347487588,1.9217203536640186e-06,7.182162748243792e-06,Sco2,100126824.0
4768,ENSMUSG00000024357.11,1005.7915370509138,0.7102371168152827,0.151374506141019,1.975285926498382e-06,7.380808319315262e-06,Sil1,81500.0
4769,ENSMUSG00000020525.18,290.4135001515158,-0.4672473784077749,0.098850801984846,1.976664950157781e-06,7.3844124034411875e-06,Ppm1d,53892.0
4770,ENSMUSG00000022582.5,6.769550520273418,-6.719385531640269,2.6919197240760395,1.9951066803320634e-06,7.4517443641081845e-06,Ly6g,546644.0
4771,ENSMUSG00000090150.11,460.9133048141907,0.7213206959852797,0.154223513752391,1.998877428701588e-06,7.464263313717772e-06,Acad11,102632.0
4772,ENSMUSG00000058704.10,1076.1078900365635,-0.3770506167409741,0.0796517020790409,2.0064248181750872e-06,7.490876898702296e-06,Memo1,76890.0
4773,ENSMUSG00000035559.10,618.813938333443,0.6380317999796619,0.13594539208467868,2.006883979770176e-06,7.491021366768375e-06,Mpv17l2,234384.0
4774,ENSMUSG00000112808.2,185.91140527801284,-0.9859469110103272,0.2138459611212104,2.008249141527149e-06,7.494546859121844e-06,,
4775,ENSMUSG00000054414.5,1407.4818161865282,0.7952768298507231,0.17061139569759784,2.018199671434947e-06,7.530103737441888e-06,Slc30a7,66500.0
4776,ENSMUSG00000035235.14,134.6086469147617,0.7588457534244876,0.16246857115119634,2.0208461752642443e-06,7.538399384109669e-06,Trim13,66597.0
4777,ENSMUSG00000054752.17,129.3333299373519,-1.5186029327464028,0.34275265513011005,2.035142873145821e-06,7.590141391661283e-06,Fsd1l,319636.0
4778,ENSMUSG00000021990.17,140.21752306684462,0.723458779644078,0.15482177072615502,2.036146060091157e-06,7.592293471449153e-06,Spata13,219140.0
4779,ENSMUSG00000003865.17,739.2984797382377,0.6861109997806614,0.14656142328126476,2.0373349882021608e-06,7.595137089309415e-06,Gys1,14936.0
4780,ENSMUSG00000068876.17,20.203879866609658,-1.746836147059973,0.3931331170915609,2.0388284272585883e-06,7.599114489547909e-06,Cgn,70737.0
4781,ENSMUSG00000116380.2,8.753407947782906,2.9238719590196,0.6781570669649223,2.0501674377544203e-06,7.639778931401956e-06,,
4782,ENSMUSG00000092274.4,14515.563828526601,-0.4800980897154858,0.10205994196501642,2.0727206671607607e-06,7.722206483926415e-06,Neat1,66961.0
4783,ENSMUSG00000043153.7,53.024458620920576,-1.0401128491800278,0.22650683134662772,2.08233160521684e-06,7.756391360765884e-06,Crppa,75847.0
4784,ENSMUSG00000033124.17,858.3218727235679,0.6095399909177367,0.12989740686298737,2.0942459771445614e-06,7.79914011889789e-06,Atg9a,245860.0
4785,ENSMUSG00000002319.17,1097.1809587942878,-0.8751109110959877,0.18907391742200366,2.0989603105479998e-06,7.815063091478196e-06,Ipo4,75751.0
4786,ENSMUSG00000021495.11,380.8525481596024,-0.45848979175302396,0.09732875154659186,2.1007108609205436e-06,7.819946656531634e-06,Fam193b,212483.0
4787,ENSMUSG00000099241.3,186.7996743397323,3.3904963066554235,0.8156038101382638,2.132618670998427e-06,7.937065853876745e-06,Gvin-ps2,100417829.0
4788,ENSMUSG00000030579.11,14132.481291361268,-0.2994787560330102,0.06366036565632645,2.134245882832296e-06,7.941462959177148e-06,Tyrobp,22177.0
4789,ENSMUSG00000106219.2,20.150869439836782,-1.662689405693163,0.3736605777708495,2.135512469581146e-06,7.944516633547233e-06,5830416I19Rik,74757.0
4790,ENSMUSG00000048668.17,216.75771910563972,-0.5788951146285527,0.12341995705090125,2.136411055579674e-06,7.946200285220768e-06,Rhno1,72440.0
4791,ENSMUSG00000021696.10,34.2483777647184,-2.053719394527654,0.47741828252475166,2.1515385259859404e-06,8.00079532017648e-06,Elovl7,74559.0
4792,ENSMUSG00000097081.2,17.954268944419873,1.657014961121566,0.37156219857001216,2.1521159854352106e-06,8.001272620307536e-06,,
4793,ENSMUSG00000092203.8,260.4130011985249,-0.49817503993990797,0.10597748049625558,2.153043984874851e-06,8.003052709061202e-06,1110038B12Rik,68763.0
4794,ENSMUSG00000037172.15,220.58772349197855,-0.7699814332110816,0.16580230835254592,2.1648298867755245e-06,8.045183409009751e-06,Dennd11,243780.0
4795,ENSMUSG00000040040.17,164.56453695131134,0.7776235948249822,0.167390017198846,2.1664379416944218e-06,8.049480368973476e-06,Ift88,21821.0
4796,ENSMUSG00000021007.15,86.66605903566655,0.7600018969661643,0.16323380509233465,2.1743981080370312e-06,8.077372121098362e-06,Spata7,104871.0
4797,ENSMUSG00000032010.16,48.992787245017766,-1.7610875390128784,0.4049441666739038,2.1764604033913676e-06,8.083347622851908e-06,Usp2,53376.0
4798,ENSMUSG00000025533.16,1035.800445821947,0.5003425555858574,0.10636795324839567,2.178654526932152e-06,8.089810140021515e-06,Asl,109900.0
4799,ENSMUSG00000038668.15,36.60059255234886,2.906546840452097,0.7511887094183711,2.2038705332506196e-06,8.181737324524492e-06,Lpar1,14745.0
4800,ENSMUSG00000106897.2,10.685929763308557,2.29978411795298,0.5295228402086384,2.212807507632893e-06,8.213203865830754e-06,,
4801,ENSMUSG00000043067.16,876.3579046508434,-0.2761772736465845,0.05845534092183387,2.216604872262939e-06,8.225584754058846e-06,Dpy19l1,244745.0
